id,preusuel,annais,nombre,longevity,peak_year,fy
ADRIENNE,ADRIENNE,1917,531,19,1910,100
ADRIENNE,ADRIENNE,1918,660,19,1910,100
ADRIENNE,ADRIENNE,1919,653,19,1910,100
ADÈLE,ADÈLE,2015,1274,5,2019,100
ADÈLE,ADÈLE,2017,1258,5,2019,100
ADÈLE,ADÈLE,2018,1465,5,2019,100
ADÈLE,ADÈLE,2019,1558,5,2019,100
ADÈLE,ADÈLE,2020,1541,5,2019,100
AGATHE,AGATHE,2012,1365,9,2018,100
AGATHE,AGATHE,2013,1362,9,2018,100
AGATHE,AGATHE,2014,1425,9,2018,100
AGATHE,AGATHE,2015,1551,9,2018,100
AGATHE,AGATHE,2016,1603,9,2018,100
AGATHE,AGATHE,2017,1772,9,2018,100
AGATHE,AGATHE,2018,1949,9,2018,100
AGATHE,AGATHE,2019,1899,9,2018,100
AGATHE,AGATHE,2020,1920,9,2018,100
AGNÈS,AGNÈS,1955,2121,19,1964,100
AGNÈS,AGNÈS,1956,2176,19,1964,100
AGNÈS,AGNÈS,1957,2432,19,1964,100
AGNÈS,AGNÈS,1958,2516,19,1964,100
AGNÈS,AGNÈS,1959,2980,19,1964,100
AGNÈS,AGNÈS,1960,3353,19,1964,100
AGNÈS,AGNÈS,1961,3524,19,1964,100
AGNÈS,AGNÈS,1962,3513,19,1964,100
AGNÈS,AGNÈS,1963,3772,19,1964,100
AGNÈS,AGNÈS,1964,3867,19,1964,100
AGNÈS,AGNÈS,1965,3719,19,1964,100
AGNÈS,AGNÈS,1966,3693,19,1964,100
AGNÈS,AGNÈS,1967,3295,19,1964,100
AGNÈS,AGNÈS,1968,3500,19,1964,100
AGNÈS,AGNÈS,1969,3131,19,1964,100
AGNÈS,AGNÈS,1970,2885,19,1964,100
AGNÈS,AGNÈS,1971,2843,19,1964,100
AGNÈS,AGNÈS,1972,2425,19,1964,100
AGNÈS,AGNÈS,1973,2218,19,1964,100
AIME,AIME,1919,665,1,1920,0
ALAIN,ALAIN,1934,1351,41,1950,0
ALAIN,ALAIN,1935,1679,41,1950,0
ALAIN,ALAIN,1936,2032,41,1950,0
ALAIN,ALAIN,1937,2467,41,1950,0
ALAIN,ALAIN,1938,3071,41,1950,0
ALAIN,ALAIN,1939,3962,41,1950,0
ALAIN,ALAIN,1940,4404,41,1950,0
ALAIN,ALAIN,1941,4939,41,1950,0
ALAIN,ALAIN,1942,6676,41,1950,0
ALAIN,ALAIN,1943,8722,41,1950,0
ALAIN,ALAIN,1944,10145,41,1950,0
ALAIN,ALAIN,1945,11549,41,1950,0
ALAIN,ALAIN,1946,19783,41,1950,0
ALAIN,ALAIN,1947,22781,41,1950,0
ALAIN,ALAIN,1948,23648,41,1950,0
ALAIN,ALAIN,1949,23472,41,1950,0
ALAIN,ALAIN,1950,24048,41,1950,0
ALAIN,ALAIN,1951,23032,41,1950,0
ALAIN,ALAIN,1952,21917,41,1950,0
ALAIN,ALAIN,1953,21297,41,1950,0
ALAIN,ALAIN,1954,20318,41,1950,0
ALAIN,ALAIN,1955,19868,41,1950,0
ALAIN,ALAIN,1956,18527,41,1950,0
ALAIN,ALAIN,1957,17564,41,1950,0
ALAIN,ALAIN,1958,16058,41,1950,0
ALAIN,ALAIN,1959,16387,41,1950,0
ALAIN,ALAIN,1960,15274,41,1950,0
ALAIN,ALAIN,1961,14381,41,1950,0
ALAIN,ALAIN,1962,13363,41,1950,0
ALAIN,ALAIN,1963,13226,41,1950,0
ALAIN,ALAIN,1964,12587,41,1950,0
ALAIN,ALAIN,1965,11292,41,1950,0
ALAIN,ALAIN,1966,9889,41,1950,0
ALAIN,ALAIN,1967,9027,41,1950,0
ALAIN,ALAIN,1968,7670,41,1950,0
ALAIN,ALAIN,1969,6657,41,1950,0
ALAIN,ALAIN,1970,5122,41,1950,0
ALAIN,ALAIN,1971,4328,41,1950,0
ALAIN,ALAIN,1972,3324,41,1950,0
ALAIN,ALAIN,1973,2531,41,1950,0
ALAIN,ALAIN,1974,1955,41,1950,0
ALBERT,ALBERT,1900,3355,46,1920,0
ALBERT,ALBERT,1901,3830,46,1920,0
ALBERT,ALBERT,1902,4086,46,1920,0
ALBERT,ALBERT,1903,4143,46,1920,0
ALBERT,ALBERT,1904,4306,46,1920,0
ALBERT,ALBERT,1905,4408,46,1920,0
ALBERT,ALBERT,1906,4386,46,1920,0
ALBERT,ALBERT,1907,4647,46,1920,0
ALBERT,ALBERT,1908,4699,46,1920,0
ALBERT,ALBERT,1909,4864,46,1920,0
ALBERT,ALBERT,1910,5022,46,1920,0
ALBERT,ALBERT,1911,4619,46,1920,0
ALBERT,ALBERT,1912,4832,46,1920,0
ALBERT,ALBERT,1913,4783,46,1920,0
ALBERT,ALBERT,1914,5753,46,1920,0
ALBERT,ALBERT,1915,5634,46,1920,0
ALBERT,ALBERT,1916,3744,46,1920,0
ALBERT,ALBERT,1917,3230,46,1920,0
ALBERT,ALBERT,1918,3675,46,1920,0
ALBERT,ALBERT,1919,3968,46,1920,0
ALBERT,ALBERT,1920,6263,46,1920,0
ALBERT,ALBERT,1921,5751,46,1920,0
ALBERT,ALBERT,1922,5298,46,1920,0
ALBERT,ALBERT,1923,4974,46,1920,0
ALBERT,ALBERT,1924,4817,46,1920,0
ALBERT,ALBERT,1925,4761,46,1920,0
ALBERT,ALBERT,1926,4668,46,1920,0
ALBERT,ALBERT,1927,4402,46,1920,0
ALBERT,ALBERT,1928,4070,46,1920,0
ALBERT,ALBERT,1929,3942,46,1920,0
ALBERT,ALBERT,1930,3935,46,1920,0
ALBERT,ALBERT,1931,3764,46,1920,0
ALBERT,ALBERT,1932,3670,46,1920,0
ALBERT,ALBERT,1933,3498,46,1920,0
ALBERT,ALBERT,1934,3367,46,1920,0
ALBERT,ALBERT,1935,3114,46,1920,0
ALBERT,ALBERT,1936,2929,46,1920,0
ALBERT,ALBERT,1937,2704,46,1920,0
ALBERT,ALBERT,1938,2580,46,1920,0
ALBERT,ALBERT,1939,2584,46,1920,0
ALBERT,ALBERT,1940,2243,46,1920,0
ALBERT,ALBERT,1941,1920,46,1920,0
ALBERT,ALBERT,1942,1956,46,1920,0
ALBERT,ALBERT,1943,1833,46,1920,0
ALBERT,ALBERT,1944,1541,46,1920,0
ALBERT,ALBERT,1945,1361,46,1920,0
ALBERTINE,ALBERTINE,1900,860,12,1908,100
ALBERTINE,ALBERTINE,1901,992,12,1908,100
ALBERTINE,ALBERTINE,1902,989,12,1908,100
ALBERTINE,ALBERTINE,1903,1006,12,1908,100
ALBERTINE,ALBERTINE,1904,1008,12,1908,100
ALBERTINE,ALBERTINE,1905,1011,12,1908,100
ALBERTINE,ALBERTINE,1906,1010,12,1908,100
ALBERTINE,ALBERTINE,1907,980,12,1908,100
ALBERTINE,ALBERTINE,1908,1064,12,1908,100
ALBERTINE,ALBERTINE,1914,989,12,1908,100
ALBERTINE,ALBERTINE,1915,792,12,1908,100
ALBERTINE,ALBERTINE,1916,523,12,1908,100
ALEXANDRA,ALEXANDRA,1972,3158,25,1978,100
ALEXANDRA,ALEXANDRA,1973,3436,25,1978,100
ALEXANDRA,ALEXANDRA,1974,3081,25,1978,100
ALEXANDRA,ALEXANDRA,1975,3104,25,1978,100
ALEXANDRA,ALEXANDRA,1976,3423,25,1978,100
ALEXANDRA,ALEXANDRA,1977,3323,25,1978,100
ALEXANDRA,ALEXANDRA,1978,4689,25,1978,100
ALEXANDRA,ALEXANDRA,1979,4628,25,1978,100
ALEXANDRA,ALEXANDRA,1980,4013,25,1978,100
ALEXANDRA,ALEXANDRA,1981,3746,25,1978,100
ALEXANDRA,ALEXANDRA,1982,3132,25,1978,100
ALEXANDRA,ALEXANDRA,1983,2782,25,1978,100
ALEXANDRA,ALEXANDRA,1984,2931,25,1978,100
ALEXANDRA,ALEXANDRA,1985,3055,25,1978,100
ALEXANDRA,ALEXANDRA,1986,3173,25,1978,100
ALEXANDRA,ALEXANDRA,1987,3004,25,1978,100
ALEXANDRA,ALEXANDRA,1988,2460,25,1978,100
ALEXANDRA,ALEXANDRA,1989,2553,25,1978,100
ALEXANDRA,ALEXANDRA,1990,2569,25,1978,100
ALEXANDRA,ALEXANDRA,1991,2278,25,1978,100
ALEXANDRA,ALEXANDRA,1992,2316,25,1978,100
ALEXANDRA,ALEXANDRA,1993,2092,25,1978,100
ALEXANDRA,ALEXANDRA,1994,1978,25,1978,100
ALEXANDRA,ALEXANDRA,1995,1682,25,1978,100
ALEXANDRA,ALEXANDRA,1996,1779,25,1978,100
ALEXANDRE,ALEXANDRE,1900,960,63,1995,0
ALEXANDRE,ALEXANDRE,1901,1068,63,1995,0
ALEXANDRE,ALEXANDRE,1902,1057,63,1995,0
ALEXANDRE,ALEXANDRE,1903,1037,63,1995,0
ALEXANDRE,ALEXANDRE,1904,1064,63,1995,0
ALEXANDRE,ALEXANDRE,1905,1145,63,1995,0
ALEXANDRE,ALEXANDRE,1906,1037,63,1995,0
ALEXANDRE,ALEXANDRE,1907,1025,63,1995,0
ALEXANDRE,ALEXANDRE,1908,1025,63,1995,0
ALEXANDRE,ALEXANDRE,1909,1061,63,1995,0
ALEXANDRE,ALEXANDRE,1910,1117,63,1995,0
ALEXANDRE,ALEXANDRE,1911,1037,63,1995,0
ALEXANDRE,ALEXANDRE,1912,1050,63,1995,0
ALEXANDRE,ALEXANDRE,1915,629,63,1995,0
ALEXANDRE,ALEXANDRE,1916,498,63,1995,0
ALEXANDRE,ALEXANDRE,1971,2128,63,1995,0
ALEXANDRE,ALEXANDRE,1972,3080,63,1995,0
ALEXANDRE,ALEXANDRE,1973,3196,63,1995,0
ALEXANDRE,ALEXANDRE,1974,3400,63,1995,0
ALEXANDRE,ALEXANDRE,1975,4067,63,1995,0
ALEXANDRE,ALEXANDRE,1976,4484,63,1995,0
ALEXANDRE,ALEXANDRE,1977,4934,63,1995,0
ALEXANDRE,ALEXANDRE,1978,5211,63,1995,0
ALEXANDRE,ALEXANDRE,1979,6157,63,1995,0
ALEXANDRE,ALEXANDRE,1980,6994,63,1995,0
ALEXANDRE,ALEXANDRE,1981,7025,63,1995,0
ALEXANDRE,ALEXANDRE,1982,7195,63,1995,0
ALEXANDRE,ALEXANDRE,1983,6321,63,1995,0
ALEXANDRE,ALEXANDRE,1984,6074,63,1995,0
ALEXANDRE,ALEXANDRE,1985,6931,63,1995,0
ALEXANDRE,ALEXANDRE,1986,8741,63,1995,0
ALEXANDRE,ALEXANDRE,1987,8220,63,1995,0
ALEXANDRE,ALEXANDRE,1988,8254,63,1995,0
ALEXANDRE,ALEXANDRE,1989,8326,63,1995,0
ALEXANDRE,ALEXANDRE,1990,8370,63,1995,0
ALEXANDRE,ALEXANDRE,1991,8880,63,1995,0
ALEXANDRE,ALEXANDRE,1992,8779,63,1995,0
ALEXANDRE,ALEXANDRE,1993,8956,63,1995,0
ALEXANDRE,ALEXANDRE,1994,8831,63,1995,0
ALEXANDRE,ALEXANDRE,1995,9012,63,1995,0
ALEXANDRE,ALEXANDRE,1996,8866,63,1995,0
ALEXANDRE,ALEXANDRE,1997,8193,63,1995,0
ALEXANDRE,ALEXANDRE,1998,7515,63,1995,0
ALEXANDRE,ALEXANDRE,1999,6955,63,1995,0
ALEXANDRE,ALEXANDRE,2000,6378,63,1995,0
ALEXANDRE,ALEXANDRE,2001,5542,63,1995,0
ALEXANDRE,ALEXANDRE,2002,5031,63,1995,0
ALEXANDRE,ALEXANDRE,2003,5102,63,1995,0
ALEXANDRE,ALEXANDRE,2004,4156,63,1995,0
ALEXANDRE,ALEXANDRE,2005,4078,63,1995,0
ALEXANDRE,ALEXANDRE,2006,3841,63,1995,0
ALEXANDRE,ALEXANDRE,2007,3346,63,1995,0
ALEXANDRE,ALEXANDRE,2008,2903,63,1995,0
ALEXANDRE,ALEXANDRE,2009,2765,63,1995,0
ALEXANDRE,ALEXANDRE,2010,2607,63,1995,0
ALEXANDRE,ALEXANDRE,2011,2316,63,1995,0
ALEXANDRE,ALEXANDRE,2012,2094,63,1995,0
ALEXANDRE,ALEXANDRE,2013,1952,63,1995,0
ALEXANDRE,ALEXANDRE,2014,1784,63,1995,0
ALEXANDRE,ALEXANDRE,2015,1714,63,1995,0
ALEXANDRE,ALEXANDRE,2016,1549,63,1995,0
ALEXANDRE,ALEXANDRE,2017,1380,63,1995,0
ALEXANDRE,ALEXANDRE,2018,1345,63,1995,0
ALEXIA,ALEXIA,1995,1627,4,1996,100
ALEXIA,ALEXIA,1996,1710,4,1996,100
ALEXIA,ALEXIA,1997,1609,4,1996,100
ALEXIA,ALEXIA,1998,1588,4,1996,100
ALEXIS,ALEXIS,1985,1834,32,1996,0
ALEXIS,ALEXIS,1986,2026,32,1996,0
ALEXIS,ALEXIS,1987,2302,32,1996,0
ALEXIS,ALEXIS,1988,2426,32,1996,0
ALEXIS,ALEXIS,1989,3047,32,1996,0
ALEXIS,ALEXIS,1990,3745,32,1996,0
ALEXIS,ALEXIS,1991,3810,32,1996,0
ALEXIS,ALEXIS,1992,4421,32,1996,0
ALEXIS,ALEXIS,1993,4603,32,1996,0
ALEXIS,ALEXIS,1994,4865,32,1996,0
ALEXIS,ALEXIS,1995,5510,32,1996,0
ALEXIS,ALEXIS,1996,5834,32,1996,0
ALEXIS,ALEXIS,1997,5656,32,1996,0
ALEXIS,ALEXIS,1998,5476,32,1996,0
ALEXIS,ALEXIS,1999,5268,32,1996,0
ALEXIS,ALEXIS,2000,5585,32,1996,0
ALEXIS,ALEXIS,2001,5262,32,1996,0
ALEXIS,ALEXIS,2002,4573,32,1996,0
ALEXIS,ALEXIS,2003,4483,32,1996,0
ALEXIS,ALEXIS,2004,4256,32,1996,0
ALEXIS,ALEXIS,2005,3866,32,1996,0
ALEXIS,ALEXIS,2006,3475,32,1996,0
ALEXIS,ALEXIS,2007,2922,32,1996,0
ALEXIS,ALEXIS,2008,2647,32,1996,0
ALEXIS,ALEXIS,2009,2572,32,1996,0
ALEXIS,ALEXIS,2010,2195,32,1996,0
ALEXIS,ALEXIS,2011,2287,32,1996,0
ALEXIS,ALEXIS,2012,1977,32,1996,0
ALEXIS,ALEXIS,2013,1701,32,1996,0
ALEXIS,ALEXIS,2014,1624,32,1996,0
ALEXIS,ALEXIS,2015,1500,32,1996,0
ALEXIS,ALEXIS,2016,1227,32,1996,0
ALFRED,ALFRED,1900,1546,29,1910,0
ALFRED,ALFRED,1901,1710,29,1910,0
ALFRED,ALFRED,1902,1725,29,1910,0
ALFRED,ALFRED,1903,1713,29,1910,0
ALFRED,ALFRED,1904,1706,29,1910,0
ALFRED,ALFRED,1905,1770,29,1910,0
ALFRED,ALFRED,1906,1846,29,1910,0
ALFRED,ALFRED,1907,1893,29,1910,0
ALFRED,ALFRED,1908,1904,29,1910,0
ALFRED,ALFRED,1909,1891,29,1910,0
ALFRED,ALFRED,1910,1985,29,1910,0
ALFRED,ALFRED,1911,1751,29,1910,0
ALFRED,ALFRED,1912,1891,29,1910,0
ALFRED,ALFRED,1913,1825,29,1910,0
ALFRED,ALFRED,1914,1723,29,1910,0
ALFRED,ALFRED,1915,1218,29,1910,0
ALFRED,ALFRED,1916,830,29,1910,0
ALFRED,ALFRED,1917,929,29,1910,0
ALFRED,ALFRED,1918,1023,29,1910,0
ALFRED,ALFRED,1919,1194,29,1910,0
ALFRED,ALFRED,1920,1855,29,1910,0
ALFRED,ALFRED,1921,1694,29,1910,0
ALFRED,ALFRED,1922,1539,29,1910,0
ALFRED,ALFRED,1923,1502,29,1910,0
ALFRED,ALFRED,1924,1404,29,1910,0
ALFRED,ALFRED,1925,1374,29,1910,0
ALFRED,ALFRED,1926,1307,29,1910,0
ALFRED,ALFRED,1927,1264,29,1910,0
ALFRED,ALFRED,1928,1242,29,1910,0
ALICE,ALICE,1900,2934,65,1908,100
ALICE,ALICE,1901,3148,65,1908,100
ALICE,ALICE,1902,3181,65,1908,100
ALICE,ALICE,1903,3278,65,1908,100
ALICE,ALICE,1904,3354,65,1908,100
ALICE,ALICE,1905,3513,65,1908,100
ALICE,ALICE,1906,3636,65,1908,100
ALICE,ALICE,1907,3510,65,1908,100
ALICE,ALICE,1908,3743,65,1908,100
ALICE,ALICE,1909,3697,65,1908,100
ALICE,ALICE,1910,3597,65,1908,100
ALICE,ALICE,1911,3384,65,1908,100
ALICE,ALICE,1912,3429,65,1908,100
ALICE,ALICE,1913,3514,65,1908,100
ALICE,ALICE,1914,3243,65,1908,100
ALICE,ALICE,1915,1898,65,1908,100
ALICE,ALICE,1916,1530,65,1908,100
ALICE,ALICE,1917,1655,65,1908,100
ALICE,ALICE,1918,1818,65,1908,100
ALICE,ALICE,1919,2063,65,1908,100
ALICE,ALICE,1920,3455,65,1908,100
ALICE,ALICE,1921,3363,65,1908,100
ALICE,ALICE,1922,3085,65,1908,100
ALICE,ALICE,1923,2953,65,1908,100
ALICE,ALICE,1924,2778,65,1908,100
ALICE,ALICE,1925,2736,65,1908,100
ALICE,ALICE,1926,2543,65,1908,100
ALICE,ALICE,1927,2426,65,1908,100
ALICE,ALICE,1928,2189,65,1908,100
ALICE,ALICE,1929,2012,65,1908,100
ALICE,ALICE,1930,1924,65,1908,100
ALICE,ALICE,1931,1899,65,1908,100
ALICE,ALICE,1932,1743,65,1908,100
ALICE,ALICE,1933,1554,65,1908,100
ALICE,ALICE,1934,1425,65,1908,100
ALICE,ALICE,1935,1251,65,1908,100
ALICE,ALICE,1936,1145,65,1908,100
ALICE,ALICE,1991,1832,65,1908,100
ALICE,ALICE,1992,1896,65,1908,100
ALICE,ALICE,1993,1915,65,1908,100
ALICE,ALICE,1994,1814,65,1908,100
ALICE,ALICE,1995,1814,65,1908,100
ALICE,ALICE,1996,1877,65,1908,100
ALICE,ALICE,1997,1947,65,1908,100
ALICE,ALICE,1998,1867,65,1908,100
ALICE,ALICE,1999,1948,65,1908,100
ALICE,ALICE,2000,1914,65,1908,100
ALICE,ALICE,2001,1961,65,1908,100
ALICE,ALICE,2002,1859,65,1908,100
ALICE,ALICE,2003,1895,65,1908,100
ALICE,ALICE,2004,1712,65,1908,100
ALICE,ALICE,2005,1817,65,1908,100
ALICE,ALICE,2006,1672,65,1908,100
ALICE,ALICE,2009,1898,65,1908,100
ALICE,ALICE,2010,2170,65,1908,100
ALICE,ALICE,2011,2479,65,1908,100
ALICE,ALICE,2012,2600,65,1908,100
ALICE,ALICE,2013,2817,65,1908,100
ALICE,ALICE,2014,3237,65,1908,100
ALICE,ALICE,2015,3334,65,1908,100
ALICE,ALICE,2016,3484,65,1908,100
ALICE,ALICE,2017,3377,65,1908,100
ALICE,ALICE,2018,3308,65,1908,100
ALICE,ALICE,2019,3289,65,1908,100
ALICE,ALICE,2020,2977,65,1908,100
ALICIA,ALICIA,1997,1754,17,2002,100
ALICIA,ALICIA,1999,1606,17,2002,100
ALICIA,ALICIA,2001,1639,17,2002,100
ALICIA,ALICIA,2002,2029,17,2002,100
ALICIA,ALICIA,2003,1623,17,2002,100
ALICIA,ALICIA,2004,1746,17,2002,100
ALICIA,ALICIA,2005,1874,17,2002,100
ALICIA,ALICIA,2006,1631,17,2002,100
ALICIA,ALICIA,2007,1577,17,2002,100
ALICIA,ALICIA,2008,1745,17,2002,100
ALICIA,ALICIA,2009,1605,17,2002,100
ALICIA,ALICIA,2010,1599,17,2002,100
ALICIA,ALICIA,2011,1616,17,2002,100
ALICIA,ALICIA,2012,1574,17,2002,100
ALICIA,ALICIA,2013,1585,17,2002,100
ALICIA,ALICIA,2014,1387,17,2002,100
ALICIA,ALICIA,2015,1270,17,2002,100
ALINE,ALINE,1980,2212,1,1980,100
ALISON,ALISON,1993,1983,1,1993,100
ALIX,ALIX,2019,1260,2,2020,91
ALIX,ALIX,2020,1501,2,2020,92
ALPHONSE,ALPHONSE,1900,1204,21,1908,0
ALPHONSE,ALPHONSE,1901,1334,21,1908,0
ALPHONSE,ALPHONSE,1902,1295,21,1908,0
ALPHONSE,ALPHONSE,1903,1262,21,1908,0
ALPHONSE,ALPHONSE,1904,1330,21,1908,0
ALPHONSE,ALPHONSE,1905,1357,21,1908,0
ALPHONSE,ALPHONSE,1906,1415,21,1908,0
ALPHONSE,ALPHONSE,1907,1417,21,1908,0
ALPHONSE,ALPHONSE,1908,1513,21,1908,0
ALPHONSE,ALPHONSE,1909,1417,21,1908,0
ALPHONSE,ALPHONSE,1910,1350,21,1908,0
ALPHONSE,ALPHONSE,1911,1360,21,1908,0
ALPHONSE,ALPHONSE,1912,1328,21,1908,0
ALPHONSE,ALPHONSE,1913,1268,21,1908,0
ALPHONSE,ALPHONSE,1914,1330,21,1908,0
ALPHONSE,ALPHONSE,1915,887,21,1908,0
ALPHONSE,ALPHONSE,1916,592,21,1908,0
ALPHONSE,ALPHONSE,1917,616,21,1908,0
ALPHONSE,ALPHONSE,1918,694,21,1908,0
ALPHONSE,ALPHONSE,1919,777,21,1908,0
ALPHONSE,ALPHONSE,1920,1258,21,1908,0
AMANDINE,AMANDINE,1980,1996,25,1986,100
AMANDINE,AMANDINE,1981,2202,25,1986,100
AMANDINE,AMANDINE,1982,3680,25,1986,100
AMANDINE,AMANDINE,1983,4046,25,1986,100
AMANDINE,AMANDINE,1984,4163,25,1986,100
AMANDINE,AMANDINE,1985,4077,25,1986,100
AMANDINE,AMANDINE,1986,4931,25,1986,100
AMANDINE,AMANDINE,1987,4816,25,1986,100
AMANDINE,AMANDINE,1988,4545,25,1986,100
AMANDINE,AMANDINE,1989,4361,25,1986,100
AMANDINE,AMANDINE,1990,4228,25,1986,100
AMANDINE,AMANDINE,1991,4288,25,1986,100
AMANDINE,AMANDINE,1992,3981,25,1986,100
AMANDINE,AMANDINE,1993,3562,25,1986,100
AMANDINE,AMANDINE,1994,3380,25,1986,100
AMANDINE,AMANDINE,1995,2987,25,1986,100
AMANDINE,AMANDINE,1996,2767,25,1986,100
AMANDINE,AMANDINE,1997,2723,25,1986,100
AMANDINE,AMANDINE,1998,2677,25,1986,100
AMANDINE,AMANDINE,1999,2414,25,1986,100
AMANDINE,AMANDINE,2000,2342,25,1986,100
AMANDINE,AMANDINE,2001,2091,25,1986,100
AMANDINE,AMANDINE,2002,2333,25,1986,100
AMANDINE,AMANDINE,2003,1843,25,1986,100
AMANDINE,AMANDINE,2004,1624,25,1986,100
AMBRE,AMBRE,2003,1614,18,2020,100
AMBRE,AMBRE,2004,1827,18,2020,100
AMBRE,AMBRE,2005,2103,18,2020,100
AMBRE,AMBRE,2006,2309,18,2020,100
AMBRE,AMBRE,2007,2039,18,2020,100
AMBRE,AMBRE,2008,1995,18,2020,100
AMBRE,AMBRE,2009,2019,18,2020,100
AMBRE,AMBRE,2010,2231,18,2020,100
AMBRE,AMBRE,2011,2235,18,2020,100
AMBRE,AMBRE,2012,2241,18,2020,100
AMBRE,AMBRE,2013,2382,18,2020,100
AMBRE,AMBRE,2014,2226,18,2020,100
AMBRE,AMBRE,2015,2280,18,2020,100
AMBRE,AMBRE,2016,2251,18,2020,100
AMBRE,AMBRE,2017,2225,18,2020,100
AMBRE,AMBRE,2018,2345,18,2020,100
AMBRE,AMBRE,2019,2652,18,2020,100
AMBRE,AMBRE,2020,2735,18,2020,100
AMIR,AMIR,2017,1295,4,2019,0
AMIR,AMIR,2018,1526,4,2019,0
AMIR,AMIR,2019,1559,4,2019,0
AMIR,AMIR,2020,1330,4,2019,0
AMÉLIE,AMÉLIE,1900,820,24,1991,100
AMÉLIE,AMÉLIE,1980,2081,24,1991,100
AMÉLIE,AMÉLIE,1981,2782,24,1991,100
AMÉLIE,AMÉLIE,1982,3241,24,1991,100
AMÉLIE,AMÉLIE,1983,3244,24,1991,100
AMÉLIE,AMÉLIE,1984,3284,24,1991,100
AMÉLIE,AMÉLIE,1985,3325,24,1991,100
AMÉLIE,AMÉLIE,1986,3364,24,1991,100
AMÉLIE,AMÉLIE,1987,3330,24,1991,100
AMÉLIE,AMÉLIE,1988,2697,24,1991,100
AMÉLIE,AMÉLIE,1989,2651,24,1991,100
AMÉLIE,AMÉLIE,1990,2833,24,1991,100
AMÉLIE,AMÉLIE,1991,4214,24,1991,100
AMÉLIE,AMÉLIE,1992,2622,24,1991,100
AMÉLIE,AMÉLIE,1993,2369,24,1991,100
AMÉLIE,AMÉLIE,1994,2322,24,1991,100
AMÉLIE,AMÉLIE,1995,2172,24,1991,100
AMÉLIE,AMÉLIE,1996,2203,24,1991,100
AMÉLIE,AMÉLIE,1997,2344,24,1991,100
AMÉLIE,AMÉLIE,1998,2649,24,1991,100
AMÉLIE,AMÉLIE,1999,2584,24,1991,100
AMÉLIE,AMÉLIE,2000,2198,24,1991,100
AMÉLIE,AMÉLIE,2001,2055,24,1991,100
AMÉLIE,AMÉLIE,2002,1764,24,1991,100
ANAÏS,ANAÏS,1985,2710,32,1993,100
ANAÏS,ANAÏS,1986,3339,32,1993,100
ANAÏS,ANAÏS,1987,3691,32,1993,100
ANAÏS,ANAÏS,1988,4297,32,1993,100
ANAÏS,ANAÏS,1989,4345,32,1993,100
ANAÏS,ANAÏS,1990,4746,32,1993,100
ANAÏS,ANAÏS,1991,5419,32,1993,100
ANAÏS,ANAÏS,1992,5425,32,1993,100
ANAÏS,ANAÏS,1993,6566,32,1993,100
ANAÏS,ANAÏS,1994,6072,32,1993,100
ANAÏS,ANAÏS,1995,5478,32,1993,100
ANAÏS,ANAÏS,1996,5035,32,1993,100
ANAÏS,ANAÏS,1997,4779,32,1993,100
ANAÏS,ANAÏS,1998,4343,32,1993,100
ANAÏS,ANAÏS,1999,4273,32,1993,100
ANAÏS,ANAÏS,2000,4069,32,1993,100
ANAÏS,ANAÏS,2001,3724,32,1993,100
ANAÏS,ANAÏS,2002,3934,32,1993,100
ANAÏS,ANAÏS,2003,3922,32,1993,100
ANAÏS,ANAÏS,2004,3459,32,1993,100
ANAÏS,ANAÏS,2005,3526,32,1993,100
ANAÏS,ANAÏS,2006,3770,32,1993,100
ANAÏS,ANAÏS,2007,3466,32,1993,100
ANAÏS,ANAÏS,2008,3228,32,1993,100
ANAÏS,ANAÏS,2009,2964,32,1993,100
ANAÏS,ANAÏS,2010,1770,32,1993,100
ANAÏS,ANAÏS,2011,1536,32,1993,100
ANAÏS,ANAÏS,2012,1783,32,1993,100
ANAÏS,ANAÏS,2013,1784,32,1993,100
ANAÏS,ANAÏS,2014,1642,32,1993,100
ANAÏS,ANAÏS,2015,1385,32,1993,100
ANAÏS,ANAÏS,2016,1239,32,1993,100
ANDRÉ,ANDRÉ,1900,5534,66,1920,0
ANDRÉ,ANDRÉ,1901,6269,66,1920,0
ANDRÉ,ANDRÉ,1902,6344,66,1920,0
ANDRÉ,ANDRÉ,1903,7489,66,1920,0
ANDRÉ,ANDRÉ,1904,7969,66,1920,0
ANDRÉ,ANDRÉ,1905,8440,66,1920,0
ANDRÉ,ANDRÉ,1906,9039,66,1920,0
ANDRÉ,ANDRÉ,1907,9381,66,1920,0
ANDRÉ,ANDRÉ,1908,10473,66,1920,0
ANDRÉ,ANDRÉ,1909,11025,66,1920,0
ANDRÉ,ANDRÉ,1910,11762,66,1920,0
ANDRÉ,ANDRÉ,1911,11966,66,1920,0
ANDRÉ,ANDRÉ,1912,12889,66,1920,0
ANDRÉ,ANDRÉ,1913,12828,66,1920,0
ANDRÉ,ANDRÉ,1914,12564,66,1920,0
ANDRÉ,ANDRÉ,1915,7667,66,1920,0
ANDRÉ,ANDRÉ,1916,6692,66,1920,0
ANDRÉ,ANDRÉ,1917,7826,66,1920,0
ANDRÉ,ANDRÉ,1918,9218,66,1920,0
ANDRÉ,ANDRÉ,1919,10378,66,1920,0
ANDRÉ,ANDRÉ,1920,18292,66,1920,0
ANDRÉ,ANDRÉ,1921,18117,66,1920,0
ANDRÉ,ANDRÉ,1922,17437,66,1920,0
